Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered,Mortality Rate,Dif Confirmed,Dif Confirmed%,Dif Deaths,Dif Deaths%,Dif Recovered,Dif Recovered%,Factor Confirmed
2020-03-14,49.19,-2.11,2.0,0.0,0.0,0.0,,,,,,,
2020-03-17,49.19,-2.11,0.0,0.0,0.0,,-2.0,-1.0,0.0,,0.0,,0.0
